nohup: ignoring input
Processing sample: SBCC056
Running GATK HaplotypeCaller for SBCC056
13:56:37.776 WARN  GATKReadFilterPluginDescriptor - Redundant enabled filter (NotSecondaryAlignmentReadFilter) is enabled for this tool by default
13:56:37.797 WARN  GATKAnnotationPluginDescriptor - Redundant enabled annotation group (StandardAnnotation) is enabled for this tool by default
13:56:37.969 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/home/contrera/soft/gatk-4.3.0.0/gatk-package-4.3.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
13:56:38.253 INFO  HaplotypeCaller - ------------------------------------------------------------
13:56:38.254 INFO  HaplotypeCaller - The Genome Analysis Toolkit (GATK) v4.3.0.0
13:56:38.255 INFO  HaplotypeCaller - For support and documentation go to https://software.broadinstitute.org/gatk/
13:56:38.255 INFO  HaplotypeCaller - Executing as hamzaamhal@selva on Linux v6.1.0-23-amd64 amd64
13:56:38.255 INFO  HaplotypeCaller - Java runtime: OpenJDK 64-Bit Server VM v17.0.11-internal+0-adhoc..src
13:56:38.256 INFO  HaplotypeCaller - Start Date/Time: May 22, 2025 at 1:56:37 PM CEST
13:56:38.256 INFO  HaplotypeCaller - ------------------------------------------------------------
13:56:38.256 INFO  HaplotypeCaller - ------------------------------------------------------------
13:56:38.258 INFO  HaplotypeCaller - HTSJDK Version: 3.0.1
13:56:38.258 INFO  HaplotypeCaller - Picard Version: 2.27.5
13:56:38.259 INFO  HaplotypeCaller - Built for Spark Version: 2.4.5
13:56:38.259 INFO  HaplotypeCaller - HTSJDK Defaults.COMPRESSION_LEVEL : 2
13:56:38.259 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
13:56:38.260 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
13:56:38.260 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
13:56:38.260 INFO  HaplotypeCaller - Deflater: IntelDeflater
13:56:38.261 INFO  HaplotypeCaller - Inflater: IntelInflater
13:56:38.261 INFO  HaplotypeCaller - GCS max retries/reopens: 20
13:56:38.261 INFO  HaplotypeCaller - Requester pays: disabled
13:56:38.261 INFO  HaplotypeCaller - Initializing engine
13:56:38.579 INFO  HaplotypeCaller - Done initializing engine
13:56:38.584 INFO  HaplotypeCallerEngine - Tool is in reference confidence mode and the annotation, the following changes will be made to any specified annotations: 'StrandBiasBySample' will be enabled. 'ChromosomeCounts', 'FisherStrand', 'StrandOddsRatio' and 'QualByDepth' annotations have been disabled
13:56:38.605 INFO  HaplotypeCallerEngine - Standard Emitting and Calling confidence set to -0.0 for reference-model confidence output
13:56:38.605 INFO  HaplotypeCallerEngine - All sites annotated with PLs forced to true for reference-model confidence output
13:56:38.633 INFO  NativeLibraryLoader - Loading libgkl_utils.so from jar:file:/home/contrera/soft/gatk-4.3.0.0/gatk-package-4.3.0.0-local.jar!/com/intel/gkl/native/libgkl_utils.so
13:56:38.637 INFO  NativeLibraryLoader - Loading libgkl_pairhmm_omp.so from jar:file:/home/contrera/soft/gatk-4.3.0.0/gatk-package-4.3.0.0-local.jar!/com/intel/gkl/native/libgkl_pairhmm_omp.so
13:56:38.667 INFO  IntelPairHmm - Flush-to-zero (FTZ) is enabled when running PairHMM
13:56:38.669 INFO  IntelPairHmm - Available threads: 1
13:56:38.669 INFO  IntelPairHmm - Requested threads: 7
13:56:38.669 WARN  IntelPairHmm - Using 1 available threads, but 7 were requested
13:56:38.670 INFO  PairHMM - Using the OpenMP multi-threaded AVX-accelerated native PairHMM implementation
13:56:38.764 INFO  ProgressMeter - Starting traversal
13:56:38.765 INFO  ProgressMeter -        Current Locus  Elapsed Minutes     Regions Processed   Regions/Minute
22:26:16.810 INFO  ProgressMeter -     chr3H_1:94693843            499.7               6875490          13759.2
22:26:26.814 INFO  ProgressMeter -     chr3H_1:95162974            499.9               6877980          13759.6
22:26:36.868 INFO  ProgressMeter -     chr3H_1:95672036            500.0               6880560          13760.2
22:26:46.923 INFO  ProgressMeter -     chr3H_1:96340513            500.2               6883790          13762.0
22:26:56.941 INFO  ProgressMeter -     chr3H_1:96913401            500.4               6886560          13763.0
22:27:08.091 INFO  ProgressMeter -     chr3H_1:97337557            500.6               6888700          13762.1
22:27:24.359 INFO  ProgressMeter -     chr3H_1:97614026            500.8               6890110          13757.5
22:27:37.811 INFO  ProgressMeter -     chr3H_1:97621024            501.0               6890150          13751.4
22:27:53.012 INFO  ProgressMeter -     chr3H_1:97622687            501.3               6890160          13744.5
22:28:03.022 INFO  ProgressMeter -     chr3H_1:97979340            501.5               6892010          13743.6
22:28:13.038 INFO  ProgressMeter -     chr3H_1:98536674            501.6               6894830          13744.7
22:28:23.079 INFO  ProgressMeter -     chr3H_1:98960986            501.8               6896960          13744.3
22:28:33.100 INFO  ProgressMeter -     chr3H_1:99471734            502.0               6899500          13744.8
22:28:43.282 INFO  ProgressMeter -     chr3H_1:99878192            502.1               6901500          13744.2
22:28:53.284 INFO  ProgressMeter -    chr3H_1:100373594            502.3               6904070          13744.7
22:29:03.310 INFO  ProgressMeter -    chr3H_1:100945898            502.5               6906810          13745.6
22:29:13.343 INFO  ProgressMeter -    chr3H_1:101321603            502.6               6908740          13744.9
22:29:23.356 INFO  ProgressMeter -    chr3H_1:101914651            502.8               6911660          13746.1
22:29:33.367 INFO  ProgressMeter -    chr3H_1:102472465            503.0               6914590          13747.4
22:29:43.424 INFO  ProgressMeter -    chr3H_1:103166105            503.1               6917950          13749.5
22:29:53.440 INFO  ProgressMeter -    chr3H_1:103779108            503.3               6920920          13750.8
22:30:03.780 INFO  ProgressMeter -    chr3H_1:104076956            503.5               6922420          13749.1
22:30:14.582 INFO  ProgressMeter -    chr3H_1:104406803            503.7               6924070          13747.4
22:30:24.688 INFO  ProgressMeter -    chr3H_1:104536572            503.8               6924770          13744.2
22:30:34.872 INFO  ProgressMeter -    chr3H_1:104853570            504.0               6926240          13742.5
22:30:47.627 INFO  ProgressMeter -    chr3H_1:104909486            504.2               6926520          13737.3
22:30:57.692 INFO  ProgressMeter -    chr3H_1:105240982            504.4               6928130          13735.9
22:31:07.693 INFO  ProgressMeter -    chr3H_1:105500543            504.5               6929430          13733.9
22:31:17.715 INFO  ProgressMeter -    chr3H_1:105895685            504.7               6931500          13733.5
22:31:27.718 INFO  ProgressMeter -    chr3H_1:106281784            504.9               6933450          13732.8
22:31:37.749 INFO  ProgressMeter -    chr3H_1:106589569            505.0               6934980          13731.3
22:31:48.074 INFO  ProgressMeter -    chr3H_1:106962803            505.2               6936840          13730.3
22:31:58.076 INFO  ProgressMeter -    chr3H_1:107301962            505.4               6938510          13729.1
22:32:08.111 INFO  ProgressMeter -    chr3H_1:107820100            505.6               6941170          13729.8
22:32:18.123 INFO  ProgressMeter -    chr3H_1:108356509            505.7               6943910          13730.7
22:32:28.165 INFO  ProgressMeter -    chr3H_1:108626588            505.9               6945310          13728.9
22:32:38.171 INFO  ProgressMeter -    chr3H_1:108988284            506.1               6947190          13728.1
22:32:48.186 INFO  ProgressMeter -    chr3H_1:109286122            506.2               6948760          13726.7
22:33:02.538 INFO  ProgressMeter -    chr3H_1:109642104            506.5               6950560          13723.8
22:33:12.601 INFO  ProgressMeter -    chr3H_1:110080148            506.6               6952690          13723.4
22:33:24.736 INFO  ProgressMeter -    chr3H_1:110572409            506.8               6955200          13722.9
22:33:34.759 INFO  ProgressMeter -    chr3H_1:111068614            507.0               6957700          13723.3
22:33:44.769 INFO  ProgressMeter -    chr3H_1:111455147            507.2               6959750          13722.8
22:33:55.491 INFO  ProgressMeter -    chr3H_1:112019552            507.3               6962600          13723.6
22:34:05.493 INFO  ProgressMeter -    chr3H_1:112541910            507.5               6965170          13724.2
22:34:15.504 INFO  ProgressMeter -    chr3H_1:113112813            507.7               6968090          13725.4
22:34:25.748 INFO  ProgressMeter -    chr3H_1:113527598            507.8               6970220          13725.0
22:34:35.771 INFO  ProgressMeter -    chr3H_1:113935327            508.0               6972310          13724.6
22:34:45.943 INFO  ProgressMeter -    chr3H_1:114168966            508.2               6973520          13722.4
22:34:55.949 INFO  ProgressMeter -    chr3H_1:114604278            508.4               6975740          13722.3
22:35:05.969 INFO  ProgressMeter -    chr3H_1:115157770            508.5               6978520          13723.2
22:35:15.973 INFO  ProgressMeter -    chr3H_1:115740380            508.7               6981370          13724.3
22:35:26.058 INFO  ProgressMeter -    chr3H_1:116109852            508.9               6983190          13723.4
22:35:36.058 INFO  ProgressMeter -    chr3H_1:116650278            509.0               6985850          13724.1
22:35:46.083 INFO  ProgressMeter -    chr3H_1:117215982            509.2               6988690          13725.2
22:35:56.442 INFO  ProgressMeter -    chr3H_1:117744199            509.4               6991250          13725.6
22:36:06.461 INFO  ProgressMeter -    chr3H_1:118345838            509.5               6994250          13726.9
22:36:16.478 INFO  ProgressMeter -    chr3H_1:118840774            509.7               6996780          13727.4
22:36:26.481 INFO  ProgressMeter -    chr3H_1:119309531            509.9               6999240          13727.7
22:36:36.591 INFO  ProgressMeter -    chr3H_1:119752755            510.0               7001630          13727.9
22:36:46.593 INFO  ProgressMeter -    chr3H_1:120304846            510.2               7004260          13728.6
22:36:56.629 INFO  ProgressMeter -    chr3H_1:120638456            510.4               7006060          13727.6
22:37:06.641 INFO  ProgressMeter -    chr3H_1:121145445            510.5               7008650          13728.2
22:37:16.644 INFO  ProgressMeter -    chr3H_1:121575506            510.7               7010730          13727.8
22:37:26.656 INFO  ProgressMeter -    chr3H_1:121895235            510.9               7012400          13726.6
22:37:36.676 INFO  ProgressMeter -    chr3H_1:122484125            511.0               7015360          13727.9
22:37:46.677 INFO  ProgressMeter -    chr3H_1:122907433            511.2               7017530          13727.6
22:37:56.722 INFO  ProgressMeter -    chr3H_1:123390939            511.4               7019870          13727.7
22:38:06.788 INFO  ProgressMeter -    chr3H_1:123728722            511.5               7021570          13726.5
22:38:16.811 INFO  ProgressMeter -    chr3H_1:123971614            511.7               7022830          13724.5
22:38:26.828 INFO  ProgressMeter -    chr3H_1:124521343            511.9               7025420          13725.1
22:38:37.314 INFO  ProgressMeter -    chr3H_1:124887993            512.0               7027300          13724.1
22:38:47.316 INFO  ProgressMeter -    chr3H_1:125174643            512.2               7028810          13722.6
22:38:57.566 INFO  ProgressMeter -    chr3H_1:125578149            512.4               7030620          13721.5
22:39:07.591 INFO  ProgressMeter -    chr3H_1:126081070            512.5               7033120          13721.9
22:39:17.608 INFO  ProgressMeter -    chr3H_1:126581250            512.7               7035550          13722.2
22:39:28.286 INFO  ProgressMeter -    chr3H_1:127014022            512.9               7037770          13721.8
22:39:38.293 INFO  ProgressMeter -    chr3H_1:127450202            513.1               7039890          13721.4
22:39:48.310 INFO  ProgressMeter -    chr3H_1:127853871            513.2               7041930          13721.0
22:39:58.575 INFO  ProgressMeter -    chr3H_1:128200578            513.4               7043650          13719.7
22:40:08.603 INFO  ProgressMeter -    chr3H_1:128576033            513.6               7045500          13718.9
22:40:18.654 INFO  ProgressMeter -    chr3H_1:129091243            513.7               7047960          13719.2
22:40:28.686 INFO  ProgressMeter -    chr3H_1:129424800            513.9               7049440          13717.6
22:40:41.602 INFO  ProgressMeter -    chr3H_1:129773711            514.1               7050810          13714.5
22:40:51.802 INFO  ProgressMeter -    chr3H_1:129902332            514.3               7051470          13711.3
22:41:01.887 INFO  ProgressMeter -    chr3H_1:130328877            514.5               7053490          13710.7
22:41:12.551 INFO  ProgressMeter -    chr3H_1:130643334            514.6               7055030          13709.0
22:41:22.594 INFO  ProgressMeter -    chr3H_1:131056739            514.8               7057070          13708.5
22:41:32.601 INFO  ProgressMeter -    chr3H_1:131405230            515.0               7058940          13707.7
22:41:42.658 INFO  ProgressMeter -    chr3H_1:131991794            515.1               7061500          13708.2
22:41:52.677 INFO  ProgressMeter -    chr3H_1:132277262            515.3               7062960          13706.6
22:42:02.705 INFO  ProgressMeter -    chr3H_1:132728660            515.5               7065180          13706.4
22:42:14.186 INFO  ProgressMeter -    chr3H_1:132929413            515.7               7066150          13703.2
22:42:24.201 INFO  ProgressMeter -    chr3H_1:133401441            515.8               7068550          13703.4
22:42:34.205 INFO  ProgressMeter -    chr3H_1:133616863            516.0               7069700          13701.2
22:42:44.329 INFO  ProgressMeter -    chr3H_1:133987954            516.2               7071580          13700.4
22:42:54.594 INFO  ProgressMeter -    chr3H_1:134331110            516.3               7073320          13699.2
22:43:05.983 INFO  ProgressMeter -    chr3H_1:134779098            516.5               7075500          13698.4
22:43:16.023 INFO  ProgressMeter -    chr3H_1:135147752            516.7               7077460          13697.8
22:43:27.542 INFO  ProgressMeter -    chr3H_1:135616843            516.9               7079830          13697.3
22:43:37.552 INFO  ProgressMeter -    chr3H_1:136015260            517.0               7081730          13696.5
22:43:47.700 INFO  ProgressMeter -    chr3H_1:136556778            517.2               7084250          13696.9
22:43:58.678 INFO  ProgressMeter -    chr3H_1:136999056            517.4               7086130          13695.7
22:44:09.215 INFO  ProgressMeter -    chr3H_1:137274198            517.6               7087400          13693.5
22:44:19.469 INFO  ProgressMeter -    chr3H_1:137687978            517.7               7089510          13693.1
22:44:29.512 INFO  ProgressMeter -    chr3H_1:138103057            517.9               7091490          13692.5
22:44:39.575 INFO  ProgressMeter -    chr3H_1:138612971            518.1               7093680          13692.3
22:44:53.699 INFO  ProgressMeter -    chr3H_1:138643593            518.3               7093840          13686.4
22:45:09.616 INFO  ProgressMeter -    chr3H_1:138645314            518.6               7093850          13679.4
22:45:28.765 INFO  ProgressMeter -    chr3H_1:138646644            518.9               7093860          13671.0
22:45:38.785 INFO  ProgressMeter -    chr3H_1:138947035            519.1               7095280          13669.3
22:45:48.791 INFO  ProgressMeter -    chr3H_1:140122368            519.2               7099840          13673.7
22:45:58.794 INFO  ProgressMeter -    chr3H_1:140595832            519.4               7101660          13672.8
22:46:13.971 INFO  ProgressMeter -    chr3H_1:141332983            519.7               7104470          13671.6
22:46:23.971 INFO  ProgressMeter -    chr3H_1:142834628            519.8               7110120          13678.1
22:46:33.982 INFO  ProgressMeter -    chr3H_1:144312546            520.0               7115780          13684.6
22:46:44.039 INFO  ProgressMeter -    chr3H_1:144701025            520.2               7117710          13683.9
22:46:54.123 INFO  ProgressMeter -    chr3H_1:145174327            520.3               7120050          13683.9
22:47:04.217 INFO  ProgressMeter -    chr3H_1:145514983            520.5               7121740          13682.8
22:47:15.531 INFO  ProgressMeter -    chr3H_1:145523999            520.7               7121790          13677.9
22:47:25.556 INFO  ProgressMeter -    chr3H_1:145875409            520.8               7123570          13676.9
22:47:36.977 INFO  ProgressMeter -    chr3H_1:146162997            521.0               7124930          13674.6
22:47:47.030 INFO  ProgressMeter -    chr3H_1:146517014            521.2               7126710          13673.6
22:47:57.099 INFO  ProgressMeter -    chr3H_1:146889852            521.4               7128740          13673.1
22:48:07.209 INFO  ProgressMeter -    chr3H_1:147266266            521.5               7130440          13671.9
22:48:17.931 INFO  ProgressMeter -    chr3H_1:147582415            521.7               7131950          13670.1
22:48:27.933 INFO  ProgressMeter -    chr3H_1:147907919            521.9               7133510          13668.7
22:48:38.012 INFO  ProgressMeter -    chr3H_1:148513047            522.1               7136400          13669.9
22:48:48.049 INFO  ProgressMeter -    chr3H_1:149113164            522.2               7139360          13671.2
22:48:58.077 INFO  ProgressMeter -    chr3H_1:149570944            522.4               7141600          13671.1
22:49:08.264 INFO  ProgressMeter -    chr3H_1:150204380            522.6               7144580          13672.3
22:49:18.297 INFO  ProgressMeter -    chr3H_1:150582907            522.7               7146420          13671.5
22:49:28.322 INFO  ProgressMeter -    chr3H_1:150871193            522.9               7147750          13669.7
22:49:38.544 INFO  ProgressMeter -    chr3H_1:151535147            523.1               7150850          13671.1
